food_id,Category,food_name,calories,protein,carbs,fat,fiber,sugar,sodium
2065,SPEARMINT,"SPEARMINT,FRESH",44,3.29,8.41,0.73,6.800000191,0.0,30
2066,SPEARMINT,"SPEARMINT,DRIED",285,19.93,52.04,6.03,29.79999924,0.0,344
2068,VINEGAR,"VINEGAR,RED WINE",19,0.04,0.27,0.0,0.0,0.0,8
2069,VINEGAR,"VINEGAR,BALSAMIC",88,0.49,17.03,0.0,0.0,14.94999981,23
2073,CAMPBELL SOUP CO,"CAMPBELL SOUP CO,PACE,DRY TACO SEAS MIX",188,0.0,56.29,0.0,18.79999924,18.76000023,8068
3002,BABYFOOD,"BABYFOOD,MEAT,BF,STR",81,12.03,2.43,2.52,0.0,0.0,46
3003,BABYFOOD,"BABYFOOD,MEAT,BF,STR",81,12.03,2.43,2.52,0.0,0.0,46
3005,BABYFOOD,"BABYFOOD,MEAT,VEAL,STR",81,13.12,1.51,2.45,0.0,0.0,39
3007,BABYFOOD,"BABYFOOD,MEAT,PORK,STR",124,14.0,0.0,7.1,0.0,0.0,42
3008,BABYFOOD,"BABYFOOD,MEAT,HAM,STR",97,11.3,3.7,3.8,0.0,0.0,41
3009,BABYFOOD,"BABYFOOD,MEAT,HAM,JUNIOR",97,11.3,3.7,3.8,0.0,0.0,67
3010,BABYFOOD,"BABYFOOD,MEAT,LAMB,STR",87,14.07,0.85,3.41,0.0,0.0,43
3011,BABYFOOD,"BABYFOOD,MEAT,LAMB,JUNIOR",112,15.2,0.0,5.2,0.0,0.0,73
3012,BABYFOOD,"BABYFOOD,MEAT,CHICK,STR",130,13.7,0.1,7.9,0.0,0.0,47
3013,BABYFOOD,"BABYFOOD,MEAT,CHICK,JR",146,14.0,0.0,9.6,0.0,0.0,51
3014,BABYFOOD,"BABYFOOD,MEAT,CHICK STKS,JR",188,14.6,1.5,14.4,0.200000003,1.399999976,479
3015,BABYFOOD,"BABYFOOD,MEAT,TURKEY,STR",111,11.5,1.4,6.2,0.0,0.0,47
3016,BABYFOOD,"BABYFOOD,MEAT,TURKEY,JR",111,11.5,1.4,6.2,0.0,0.0,47
3017,BABYFOOD,"BABYFOOD,MEAT,TURKEY STKS,JR",182,13.7,1.4,14.2,0.5,1.399999976,483
3021,BABYFOOD,"BABYFOOD,MEAT,MEAT STKS,JR",184,13.4,1.1,14.6,0.200000003,0.800000012,547
3041,BABYFOOD,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR",48,2.0,7.7,0.9,0.0,0.0,49
3042,BABYFOOD,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR",48,2.1,8.0,0.8,0.0,0.0,52
3043,BABYFOOD,"BABYFOOD,DINNER,BF LASAGNA,TODD",77,4.2,10.0,2.1,0.0,0.0,454
3044,BABYFOOD,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR",61,2.36,9.45,1.47,1.200000048,2.089999914,38
3045,BABYFOOD,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR",59,2.5,9.4,1.1,1.100000024,2.430000067,17
3046,BABYFOOD,"BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU",99,3.6,16.3,2.2,0.100000001,0.589999974,297
3047,BABYFOOD,"BABYFOOD,DINNER,BF NOODLE,STR",63,2.44,8.18,2.26,1.299999952,1.419999957,15
3048,BABYFOOD,"BABYFOOD,MACARONI&CHS,TODD",83,3.5,11.2,2.6,0.5,0.790000021,230
3049,BABYFOOD,"BABYFOOD,DINNER,BF&RICE,TODD",82,5.0,8.8,2.9,0.0,0.0,357
3050,BABYFOOD,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR",68,2.57,11.42,1.37,1.100000024,2.720000029,75
3051,BABYFOOD,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD",75,5.3,10.8,1.0,0.0,0.0,358
3052,BABYFOOD,"BABYFOOD,DINNER,BF STEW,TODD",51,5.1,5.5,1.2,1.100000024,1.389999986,345
3053,BABYFOOD,"BABYFOOD,DINNER,VEG&BF,STR",77,2.21,8.84,3.6,1.299999952,2.339999914,21
3054,BABYFOOD,"BABYFOOD,DINNER,VEG&BF,JR",77,2.21,8.84,3.6,1.299999952,2.339999914,21
3055,BABYFOOD,"BABYFOOD,DINNER,BF W/VEG",96,2.03,6.36,6.93,1.799999952,2.160000086,23
3059,BABYFOOD,"BABYFOOD,DINNER,VEG&BACON,STR",69,1.92,8.81,2.95,1.700000048,1.769999981,49
3061,BABYFOOD,"BABYFOOD,DINNER,VEG&HAM,STR",59,2.19,7.8,2.14,1.600000024,1.370000005,16
3062,BABYFOOD,"BABYFOOD,DINNER,VEG&HAM,JR",60,2.02,8.65,1.89,1.0,0.99000001,87
3066,BABYFOOD,"BABYFOOD,DINNER,VEG&LAMB,STR",52,2.0,6.9,2.0,1.100000024,0.939999998,20
3067,BABYFOOD,"BABYFOOD,DINNER,VEG&LAMB,JR",51,2.1,7.1,1.7,1.100000024,0.939999998,13
3068,BABYFOOD,"BABYFOOD,DINNER,CHICK NOODLE,STR",66,2.69,9.08,2.06,2.099999905,2.5,23
3069,BABYFOOD,"BABYFOOD,DINNER,CHICK NOODLE,JR",55,2.37,8.79,1.18,0.899999976,1.070000052,78
3070,BABYFOOD,"BABYFOOD,DINNER,CHICK SOUP,STR",50,1.6,7.2,1.7,1.100000024,1.720000029,16
3072,BABYFOOD,"BABYFOOD,DINNER,CHICK STEW,TODD",78,5.2,6.4,3.7,0.600000024,1.679999948,200
3073,BABYFOOD,"BABYFOOD,DINNER,VEG CHICK,STR",59,2.47,8.42,1.73,2.099999905,1.580000043,24
3075,BABYFOOD,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR",63,2.0,7.9,2.5,1.100000024,0.0,20
3076,BABYFOOD,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR",64,1.7,9.1,2.2,1.100000024,0.0,26
3077,BABYFOOD,"BABYFOOD,DINNER,PASTA W/VEG",60,1.7,8.4,2.1,1.5,1.200000048,11
3079,BABYFOOD,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR",44,1.2,6.8,1.2,1.100000024,0.0,21
3081,BABYFOOD,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR",52,1.8,7.6,1.5,1.100000024,0.0,17
3082,BABYFOOD,"BABYFOOD,DINNER,TURKEY&RICE,STR",52,2.27,7.94,1.24,0.899999976,1.659999967,20
3083,BABYFOOD,"BABYFOOD,DINNER,TURKEY&RICE,JR",56,2.37,9.57,0.92,1.0,1.25,80
3084,BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,STR",48,2.32,7.62,0.9,1.5,1.539999962,20
3085,BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,JR",53,1.72,7.55,1.74,0.899999976,1.360000014,89
3086,BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,TODD",80,4.8,8.0,3.4,0.0,0.0,334
3089,BABYFOOD,"BABYFOOD,DINNER,MACARONI&CHS,STR",67,3.14,8.95,2.11,0.699999988,1.269999981,87
3090,BABYFOOD,"BABYFOOD,DINNER,MACARONI&CHS,JR",61,2.6,8.2,2.0,0.300000012,1.320000052,76
3091,BABYFOOD,"BABYFOOD,VEG,GRN BNS,STR",27,1.2,6.29,0.17,2.200000048,1.879999995,5
3092,BABYFOOD,"BABYFOOD,VEG,GRN BNS,JR",24,1.2,5.7,0.1,1.899999976,1.080000043,2
3093,BABYFOOD,"BABYFOOD,GRN BNS,DICES,TODD",29,1.2,5.7,0.2,1.299999952,1.059999943,37
3096,BABYFOOD,"BABYFOOD,VEG,GRN BNS&POTATOES",62,2.2,9.0,1.9,1.399999976,2.349999905,18
3098,BABYFOOD,"BABYFOOD,VEG,BEETS,STR",34,1.3,7.7,0.1,1.899999976,6.090000153,83
3099,BABYFOOD,"BABYFOOD,VEG,CARROTS,STR",27,0.8,6.0,0.1,1.700000048,3.640000105,37
3100,BABYFOOD,"BABYFOOD,VEG,CARROTS,JR",32,0.8,7.2,0.2,1.700000048,3.160000086,49
3104,Babyfood,"Babyfood, vegetables, squash, strained",28,0.81,5.73,0.2,0.899999976,3.369999886,6
3105,BABYFOOD,"BABYFOOD,VEG,SQUASH,JR",24,0.81,5.73,0.2,0.899999976,3.24000001,6
3108,BABYFOOD,"BABYFOOD,VEG,SWT POTATOES,STR",57,1.1,13.2,0.1,1.5,4.050000191,20
3109,BABYFOOD,"BABYFOOD,VEG,SWT POTATOES,JR",60,1.1,13.9,0.1,1.5,4.239999771,22
3112,BABYFOOD,"BABYFOOD,POTATOES,TODDLER",52,1.0,11.73,0.1,0.899999976,0.910000026,57
3114,BABYFOOD,"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",50,2.0,9.3,0.6,2.0,2.930000067,5
3115,BABYFOOD,"BABYFOOD,APPLS,DICES,TODD",51,0.2,12.1,0.1,0.899999976,10.82999992,13
3116,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC,STR",41,0.2,10.8,0.2,1.700000048,9.869999886,2
3117,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC,JR",37,0.0,10.3,0.0,1.700000048,8.479999542,2
3118,BABYFOOD,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR",60,0.3,16.3,0.0,1.5,1.409999967,8
3119,BABYFOOD,"BABYFOOD,VEG,CORN,CRMD,STR",57,1.4,14.1,0.4,2.099999905,1.230000019,43
3120,BABYFOOD,"BABYFOOD,VEG,CORN,CRMD,JR",65,1.4,16.25,0.4,2.099999905,1.480000019,52
3121,BABYFOOD,"BABYFOOD,VEG,PEAS,STR",50,3.27,8.36,0.43,2.0,2.00999999,7
3122,BABYFOOD,"BABYFOOD,PEAS,DICES,TODD",64,3.9,10.3,0.8,3.900000095,4.130000114,48
3127,BABYFOOD,"BABYFOOD,VEG,SPINACH,CRMD,STR",37,2.5,5.7,1.3,1.799999952,2.329999924,49
3128,BABYFOOD,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR",63,0.3,17.3,0.0,1.5,1.399999976,6
3129,BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR",56,0.4,15.3,0.1,1.600000024,0.379999995,9
3130,BABYFOOD,"BABYFOOD,FRUIT,PEACHES,STR",65,0.94,14.48,0.33,1.299999952,11.5,6
3131,BABYFOOD,"BABYFOOD,FRUIT,PEACHES,JR",65,0.94,14.48,0.33,1.299999952,11.5,6
3132,BABYFOOD,"BABYFOOD,FRUIT,PEARS,STR",42,0.3,10.8,0.2,3.599999905,6.980000019,2
3133,BABYFOOD,"BABYFOOD,FRUIT,PEARS,JR",43,0.3,11.6,0.1,3.599999905,7.340000153,2
3134,BABYFOOD,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",71,0.1,19.7,0.0,1.200000048,13.34000015,6
3135,BABYFOOD,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",74,0.1,20.5,0.0,1.200000048,13.64000034,8
3136,BABYFOOD,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR",69,0.6,18.5,0.1,2.700000048,10.97000027,5
3137,BABYFOOD,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR",70,0.6,18.7,0.1,2.700000048,10.97000027,2
3139,BABYFOOD,"BABYFOOD,PRUNES,WO/VIT C,STR",101,1.0,23.52,0.2,2.700000048,21.20999908,6
3140,BABYFOOD,"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",70,0.3,19.0,0.2,1.100000024,13.0,4
3141,BABYFOOD,"BABYFOOD,PEARS,DICES,TODD",57,0.3,13.6,0.1,1.200000048,8.659999847,6
3142,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR",44,0.2,11.64,0.2,1.799999952,9.25,3
3143,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR",47,0.2,12.4,0.2,1.799999952,8.720000267,3
3144,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",51,0.0,14.1,0.0,1.100000024,10.81000042,1
3145,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,JR",51,0.0,14.1,0.0,1.100000024,10.60999966,1
3147,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR",66,0.37,16.16,0.1,1.600000024,4.349999905,3
3150,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR",37,0.1,10.1,0.1,1.5,0.0,2
3151,BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",39,0.1,10.5,0.1,1.5,0.0,2
3152,BABYFOOD,"BABYFOOD,FRUIT,APPL & RASPBERRY,STR",58,0.2,15.6,0.2,2.099999905,12.96000004,2
3153,BABYFOOD,"BABYFOOD,FRUIT,APPL & RASPBERRY,JR",58,0.2,15.4,0.2,2.099999905,12.96000004,2
3154,BABYFOOD,"BABYFOOD,FRUIT & VEG,APPL & SWT POTATO",64,0.3,15.3,0.22,1.399999976,11.60000038,2
3156,BABYFOOD,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR",68,0.2,18.4,0.1,1.600000024,8.409999847,8
3157,BABYFOOD,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR",65,0.2,17.8,0.0,1.600000024,10.72999954,6
3158,BABYFOOD,"BABYFOOD,FRUIT,PEARS&PNAPPL,STR",41,0.3,10.9,0.1,2.599999905,7.789999962,4
3159,BABYFOOD,"BABYFOOD,FRUIT,PEARS&PNAPPL,JR",44,0.3,11.4,0.2,2.599999905,7.360000134,1
3160,BABYFOOD,"BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR",63,0.2,17.0,0.1,0.0,0.0,4
3161,BABYFOOD,"BABYFOOD,PEACHES,DICES,TODD",51,0.5,11.8,0.2,0.800000012,9.489999771,5
3162,BABYFOOD,"BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR",70,0.2,18.9,0.1,1.399999976,0.0,5
3163,BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR",84,0.9,19.7,0.22,1.399999976,12.76000023,7
3164,BABYFOOD,"BABYFOOD,FRUIT,APPL&BLUEBERRY,STR",61,0.2,16.3,0.2,1.799999952,13.93000031,2
3165,BABYFOOD,"BABYFOOD,FRUIT,APPL&BLUEBERRY,JR",62,0.2,16.6,0.2,1.799999952,8.829999924,13
3166,BABYFOOD,"BABYFOOD,JUICE,APPLE",47,0.0,11.7,0.1,0.100000001,10.69999981,3
3167,BABYFOOD,"BABYFOOD,APPLE-BANANA JUC",51,0.2,12.3,0.1,0.200000003,11.0,4
3168,BABYFOOD,"BABYFOOD,JUC,APPL&PEACH",43,0.2,10.5,0.1,0.100000001,9.590000153,1
3169,BABYFOOD,"BABYFOOD,APPLE-CRANBERRY JUC",46,0.0,11.49,0.02,0.0,6.880000114,5
3170,BABYFOOD,"BABYFOOD,JUC,APPL&PLUM",49,0.1,12.3,0.0,0.100000001,11.53999996,1
3171,BABYFOOD,"BABYFOOD,JUC,APPL&PRUNE",72,0.2,18.0,0.1,0.100000001,10.57999992,5
3172,BABYFOOD,"BABYFOOD,JUICE,ORANGE",45,0.6,10.2,0.3,0.100000001,8.260000229,1
3173,BABYFOOD,"BABYFOOD,JUC,ORANGE&APPL",43,0.4,10.1,0.2,0.0,0.0,3
3174,BABYFOOD,"BABYFOOD,JUC,ORANGE&APPL&BANANA",47,0.4,11.5,0.1,0.100000001,10.02999973,4
3175,BABYFOOD,"BABYFOOD,JUC,ORANGE&APRICOT",46,0.8,10.9,0.1,0.100000001,0.0,6
3176,BABYFOOD,"BABYFOOD,JUC,ORANGE&BANANA",50,0.7,11.9,0.1,0.0,0.0,3
3177,BABYFOOD,"BABYFOOD,JUC,ORANGE&PNAPPL",48,0.5,11.7,0.1,0.100000001,0.0,2
3178,BABYFOOD,"BABYFOOD,JUC,PRUNE&ORANGE",70,0.6,16.8,0.3,0.0,0.0,2
3179,BABYFOOD,"BABYFOOD,JUC,MXD FRUIT",47,0.1,11.6,0.1,0.100000001,8.460000038,4
3181,BABYFOOD,"BABYFOOD,CRL,BARLEY,DRY",365,11.1,75.3,3.4,8.199999809,3.099999905,47
3184,BABYFOOD,"BABYFOOD,CRL,WHL WHEAT,W/APPLS,DRY",402,12.6,77.1,4.8,12.19999981,22.20000076,25
3185,BABYFOOD,"BABYFOOD,CEREAL,MIXED,DRY",379,12.2,73.3,4.4,7.5,0.870000005,39
3186,BABYFOOD,"BABYFOOD,CRL,MXD,W/BANANAS,DRY",391,10.7,77.1,4.6,7.800000191,6.679999828,118
3187,BABYFOOD,"BABYFOOD,CRL,MXD,W/APPLSAUC&BANANAS,STR",82,1.2,17.9,0.5,1.200000048,7.789999962,2
3188,BABYFOOD,"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR",83,1.2,18.4,0.4,1.200000048,7.789999962,36
3189,BABYFOOD,"BABYFOOD,CRL,OATMEAL,DRY",399,13.07,69.65,8.0,9.0,3.839999914,5
3190,BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/BANANAS,DRY",393,12.0,73.4,6.0,5.199999809,13.75,119
3191,BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,STR",74,1.3,15.4,0.7,0.800000012,10.48999977,2
3192,BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,JR",75,1.3,15.7,0.7,0.800000012,9.479999542,31
3193,BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/HONEY,DRY",391,13.5,69.3,7.0,0.0,0.0,47
3194,BABYFOOD,"BABYFOOD,CEREAL,RICE,DRY",391,7.1,77.6,4.9,0.5,0.119999997,32
3195,BABYFOOD,"BABYFOOD,CRL,RICE,W/APPLSAUC&BANANAS,STR",80,1.2,17.1,0.4,1.0,2.24000001,28
3197,BABYFOOD,"BABYFOOD,CRL,W/EGG YOLKS,STR",51,1.9,7.0,1.8,0.899999976,0.0,33
3198,BABYFOOD,"BABYFOOD,CRL,W/EGG YOLKS,JR",52,1.9,7.1,1.8,0.899999976,0.0,33
3199,BABYFOOD,"BABYFOOD,CRL,W/EGGS,STR",58,2.2,8.0,1.5,0.0,0.0,38
3201,BABYFOOD,"BABYFOOD,CRL,EGG YOLKS&BACON,JR",79,2.5,6.2,5.0,0.899999976,0.0,48
3205,BABYFOOD,"BABYFOOD,OATMEAL CRL W/FRUIT,DRY,INST,TODD",402,10.5,74.15,7.05,7.800000191,11.09000015,200
3206,BABYFOOD,"BABYFOOD,COOKIE,BABY,FRUIT",435,6.8,73.7,12.6,3.400000095,24.20000076,9
3209,BABYFOOD,"BABYFOOD,CRACKERS,VEG",476,8.4,66.9,19.6,4.0,13.0,1074
3210,BABYFOOD,"BABYFOOD,CRL,RICE,W/MXD FRUIT,JR",82,0.9,18.3,0.2,0.600000024,10.5,10
3211,BABYFOOD,"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,DRY",374,25.4,57.6,6.5,7.099999905,0.0,104
3212,BABYFOOD,"BABYFOOD,CRL,RICE,W/BANANAS,DRY",404,8.7,79.9,4.2,1.0,16.70000076,96
3213,BABYFOOD,"BABYFOOD,COOKIES",433,11.8,67.1,13.2,0.200000003,24.89999962,192
3214,BABYFOOD,"BABYFOOD,COOKIES,ARROWROOT",442,7.6,71.2,14.3,0.200000003,0.0,370
3215,BABYFOOD,"BABYFOOD,PRETZELS",397,10.8,82.2,2.0,2.299999952,3.079999924,269
3216,BABYFOOD,"BABYFOOD,TEETHING BISCUITS",398,9.0,78.03,5.0,1.899999976,28.5,258
3217,No Category,ZWIEBACK,426,10.1,74.2,9.7,2.5,12.39999962,232
3220,BABYFOOD,"BABYFOOD,DSSRT,DUTCH APPL,STR",75,0.2,19.74,0.4,1.399999976,17.88999939,16
3221,BABYFOOD,"BABYFOOD,DSSRT,DUTCH APPL,JR",79,0.2,19.29,0.16,1.399999976,17.88999939,3
3222,BABYFOOD,"BABYFOOD,CHERRY COBBLER,JR",78,0.3,19.2,0.1,0.200000003,10.39000034,43
3224,BABYFOOD,"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,STR",68,0.2,17.8,0.3,0.300000012,9.149999619,16
3225,BABYFOOD,"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,JR",69,0.2,18.4,0.2,0.300000012,16.97999954,15
3226,BABYFOOD,"BABYFOOD,DSSRT,FRUIT PUDD,ORANGE,STR",80,1.1,17.7,0.9,0.600000024,0.0,20
3227,BABYFOOD,"BABYFOOD,DSSRT,PEACH COBBLER,STR",65,0.3,17.8,0.0,0.699999988,10.61999989,7
3228,BABYFOOD,"BABYFOOD,DSSRT,PEACH COBBLER,JR",67,0.3,18.3,0.0,0.699999988,11.89000034,9
3233,BABYFOOD,"BABYFOOD,DSSRT,FRUIT PUDD,PNAPPL,STR",81,1.3,20.3,0.3,0.699999988,10.27999973,19
3235,BABYFOOD,"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,STR",59,0.3,16.0,0.0,0.600000024,12.60000038,14
3236,BABYFOOD,"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,JR",63,0.3,17.2,0.0,0.600000024,12.0,13
3238,BABYFOOD,"BABYFOOD,DSSRT,TROPICAL FRUIT,JR",60,0.2,16.4,0.0,0.0,0.0,7
3245,BABYFOOD,"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,STR",85,1.6,16.0,2.0,0.0,11.5,28
3246,BABYFOOD,"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,JR",86,1.76,17.58,0.98,0.200000003,12.19999981,26
3265,BABYFOOD,"BABYFOOD,JUC,APPL&GRAPE",46,0.1,11.34,0.2,0.100000001,10.89999962,3
3267,BABYFOOD,"BABYFOOD,JUC,FRUIT PUNCH,W/CA",52,0.2,12.7,0.1,0.400000006,10.60000038,4
3268,BABYFOOD,"BABYFOOD,JUC,APPL&CHERRY",41,0.1,9.9,0.2,0.100000001,8.979999542,3
3269,BABYFOOD,"BABYFOOD,JUC,APPL,W/CA",46,0.06,11.1,0.1,0.400000006,9.0,3
3274,BABYFOOD,"BABYFOOD,DINNER,VEG&CHICK,JR",53,2.04,8.66,1.12,1.100000024,1.460000038,76
3278,BABYFOOD,"BABYFOOD,DINNER,MXD VEG,STR",41,1.2,9.5,0.1,0.0,0.0,8
3279,BABYFOOD,"BABYFOOD,DINNER,MXD VEG,JR",33,1.0,7.9,0.0,0.0,0.0,9
3280,BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,JR",67,0.4,17.8,0.2,1.600000024,7.099999905,9
3282,BABYFOOD,"BABYFOOD,VEG,MIX VEG JR",36,1.4,8.2,0.4,1.5,1.779999971,36
3283,BABYFOOD,"BABYFOOD,VEG,GARDEN VEG,STR",32,2.3,6.8,0.2,1.5,2.569999933,35
3286,BABYFOOD,"BABYFOOD,VEG,MIX VEG STR",36,1.2,8.05,0.5,1.5,1.570000052,13
3287,BABYFOOD,"BABYFOOD,DINNER,BF NOODLE,JR",57,2.5,7.4,1.9,1.100000024,1.450000048,17
3289,BABYFOOD,"BABYFOOD,APPLS W/HAM,STR",62,2.6,10.9,0.9,1.799999952,7.980000019,9
3290,BABYFOOD,"BABYFOOD,CARROTS&BF,STR",59,3.4,5.7,2.5,2.599999905,2.039999962,58
3293,BABYFOOD,"BABYFOOD,PLUMS,BANANAS&RICE,STR",57,1.1,12.7,0.3,1.299999952,9.300000191,1
3296,BABYFOOD,"BABYFOOD,DINNER,TURKEY,RICE,AND VEG,TODD",59,3.8,7.5,1.6,0.800000012,0.660000026,183
3297,BABYFOOD,"BABYFOOD,DINNER,APPLS&CHICK,STR",65,2.16,10.87,1.38,1.799999952,7.900000095,12
3298,BABYFOOD,"BABYFOOD,DINNER,BROCCOLI & CHICK,JR",62,3.59,6.34,2.48,1.399999976,1.429999948,17
3303,BABYFOOD,"BABYFOOD,DINNER,SWT POTATOES&CHICK,STR",74,2.51,11.04,2.17,1.299999952,5.369999886,22
3304,BABYFOOD,"BABYFOOD,DINNER,POTATOES W/CHS&HAM,TODD",78,3.5,11.5,2.0,1.200000048,0.800000012,205
3681,BABYFOOD,"BABYFOOD,CRL,BARLEY,PREP W/WHL MILK",111,4.6,16.3,3.3,0.0,0.0,49
3682,BABYFOOD,"BABYFOOD,CRL,HI PROT,PREP W/WHL MILK",111,8.7,11.6,3.8,0.0,0.0,49
3685,BABYFOOD,"BABYFOOD,CRL,MXD,PREP W/WHL MILK",113,4.8,15.9,3.5,1.299999952,0.0,47
3686,BABYFOOD,"BABYFOOD,CRL,MXD,W/BANANAS,PREP W/WHL MILK",115,4.5,16.6,3.6,1.299999952,0.0,60
3689,BABYFOOD,"BABYFOOD,CRL,OATMEAL,PREP W/WHL MILK",116,5.0,15.3,4.1,1.100000024,0.0,46
3690,BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/BANANAS,PREP W/WHL MILK",116,4.7,16.0,3.8,0.0,0.0,61
3693,BABYFOOD,"BABYFOOD,CRL,OATMEAL,W/HONEY,PREP W/WHL MILK",115,5.0,15.3,3.9,0.0,0.0,49
3694,BABYFOOD,"BABYFOOD,CRL,RICE,PREP W/WHL MILK",115,3.9,16.7,3.6,0.100000001,0.0,46
3696,BABYFOOD,"BABYFOOD,CRL,RICE,W/HONEY,PREP W/WHL MILK",115,3.9,17.1,3.3,0.0,0.0,49
3704,BABYFOOD,"BABYFOOD,CRL,MXD,W/HONEY,PREP W/WHL MILK",115,5.0,15.9,3.6,0.0,0.0,48
3711,BABYFOOD,"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,PREP W/WHL MILK",112,6.9,13.4,3.9,0.0,0.0,58
3712,BABYFOOD,"BABYFOOD,CRL,RICE,W/BANANAS,PREP W/WHL MILK",117,4.2,17.0,3.5,0.200000003,0.0,57
3800,INF FORMULA,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,RTF",66,1.45,7.39,3.37,0.0,5.0,18
3801,INF FORMULA,"INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON",127,2.79,14.2,6.5,0.0,9.699999809,34
3802,INF FORMULA,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,PDR",509,11.3,57.32,26.1,0.0,39.29999924,138
3803,INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,RTF",63,1.38,7.18,3.5,0.0,7.179999828,18
3804,INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,LIQ CONC, NOT REC",128,2.68,13.96,7.31,0.0,13.96000004,35
3805,INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMIL,W/ IRON,PDR",520,10.8,56.2,27.0,0.0,56.0,139
3806,INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",63,1.38,7.18,3.5,0.0,7.179999828,18
3807,INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,LIQ CNC, NOT REC",131,2.76,14.31,7.25,0.0,14.0,35
3808,INF FORMULA,"INF FORMULA,MEAD JOHNSON,ENFAMILLIPIL,W/IRN,PDR,W/ ARA & DHA",511,10.8,56.2,27.0,0.0,56.0,139
3809,INFANT FORMULA,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,PDR,NOT RECON",511,10.8,56.2,27.0,0.0,56.0,139
